,customer_number,principal_amount,outstanding_amount,outstanding_ratio,dpd,is_delinquent,avg_bill_gap,late_ratio,paid_ratio,marital_status,age_group
5901,7b96638139b845318562481e26ab616b97f572849a48eb835415ff6b41802999,5000000.0,2100000.0,0.42,0,0,-0.42,0.14,0.92,MARRIED,mature
5902,7b9e1f281ca0b356f180daa38328b087ca814cb135dffaaa00145660df60991f,5000000.0,2300000.0,0.46,0,0,-2.04,0.06,0.88,MARRIED,senior
5903,7ba144f3c19ae467082f434a3694b9a256e2be0126c8651fb1381b8ec533a7d0,5000000.0,2100000.0,0.42,0,0,-6.76,0.16,1.0,MARRIED,adult
5904,7ba5477d03b9fbe56343ea9ccd31a5e9a94c115f20a1fa1722ad9f0d46abf8e4,5000000.0,2200000.0,0.44,0,0,-10.2,0.3,1.0,WIDOWED,senior
5905,7ba578bcce1dfe13ce2cd7977b02c7711e5427311dd47b0557454cad27b57e4a,5000000.0,2400000.0,0.48,0,0,1.48,0.78,0.86,MARRIED,mature
5906,7bab5a7934337cdc453790a70a262093ed9a1c98c6cf1b500eb062b8714b0610,7000000.0,4577300.0,0.6539,85,1,3.3541666666666665,0.1458333333333333,0.3481100909558949,MARRIED,young
5907,7bb3c280548eb109e6d465738176366eec9c45c11a5d01b6bd7da14eb2524c2d,8000000.0,3680000.0,0.46,0,0,-5.7,0.08,1.0,WIDOWED,senior
5908,7bb4e073261d4c6c2ebd70d44a001ec109008bef3cb59f1745c150ab10f2afe1,5000000.0,2200000.0,0.44,0,0,-0.96,0.12,0.64,MARRIED,adult
5909,7bbc1309d4425ebfabb2f2610196bd6c1b70f92918dc41238e4deba01a201e56,5000000.0,2100000.0,0.42,0,0,-0.08,0.14,0.8,MARRIED,senior
5910,7bbf32b537c25766de5c6123d3af037993fe02cd44d714121b30b99bd2a19a14,5000000.0,2627600.0,0.52552,19,0,7.44,0.38,0.5728047868362004,MARRIED,young
5911,7bc9143b90d1cf2ae153811a89781b3b499abd27c7e47fc42e03fd4f6d717d42,5000000.0,2500000.0,0.5,12,0,-0.44,0.1,0.5,MARRIED,adult
5912,7bd74b65bccd1aa4efdbe25e98e05f0505b5be81f0f2a8120b1bf5885e4e5d85,6000000.0,2640000.0,0.44,0,0,-9.96,0.06,1.0,MARRIED,mature
5913,7bdc70b6ea8878e5568894d6c031ebf0e712b42a9c79590d94881354701c42fc,5000000.0,2100000.0,0.42,0,0,-6.78,0.22,1.0,MARRIED,mature
5914,7befe081de774232a9224853faf614f8c98c53f0e73c936aa303ff5c9e39dafb,5000000.0,3500000.0,0.7,75,1,-0.1,0.1,0.3,MARRIED,young
5915,7bf291a8e4fea48b2529707f02cb4eec70c003c19bb91a6a7038766802852b52,5000000.0,2200000.0,0.44,0,0,0.48,0.44,0.56,MARRIED,young
5916,7bf9ae1719f9b5fac45da2a2744c77683561fdcd55ad65811dffcf6cc9b8f656,5000000.0,2591100.0,0.51822,12,0,3.5,0.32,0.540224382946896,WIDOWED,senior
5917,7bff1dc76278c0692b6eae3975b694e32864b296f1db2b039bd439591e08369e,7000000.0,4725300.0,0.6750428571428572,89,1,7.4,0.26,0.3448298217179902,WIDOWED,mature
5918,7bff90e3fc64caa329c67c9c7e444043640413f97b02d1b21b11061a3c0dfdd5,2000000.0,790700.0,0.39535,0,0,-7.25,0.1666666666666666,1.0,MARRIED,mature
5919,7bff95d9c62ec404ec000bed53ceb2a6fae6e79982361426d56329cc0b43b4e8,5000000.0,2300000.0,0.46,0,0,-0.18,0.1,0.88,MARRIED,adult
5920,7c00a1a6adeb82c7273b775fbfbd7f3cd9af0934d0201ed02123b62c22598a84,5000000.0,4300000.0,0.86,138,1,0.26,0.1,0.14,MARRIED,adult
5921,7c018984e8af9c91918e9cedf4e18862f108755b2cbe2796f579d359016e57fd,5000000.0,2400000.0,0.48,0,0,-11.64,0.08,1.0,MARRIED,young
5922,7c01ae85ccb408547d4160855e1a30c1c43da50667f2070366f15910f6a42913,8000000.0,3040000.0,0.38,0,0,-14.32,0.14,1.0,MARRIED,mature
5923,7c0306944ba00706a4174ab2e54e8d429feff416e1a8938f00bf7e176f8ecbe3,8000000.0,3680000.0,0.46,0,0,-11.34,0.04,1.0,MARRIED,adult
5924,7c0328c70d9b88693e18e575087eb4bcef6002f4c21c4dfd374cfa8ffa0d0f03,5000000.0,2100000.0,0.42,0,0,0.46,0.18,0.92,MARRIED,senior
5925,7c07af9780cea3f075c673c29fb8978fa7860721f0dcba9ffa77a6f09ce1bd9c,5000000.0,2200000.0,0.44,0,0,-9.8,0.06,1.0,MARRIED,adult
5926,7c08ac15be8bfbc549f7a10be2c4fa642c7d016fac32eddaf90301054dea9280,5000000.0,2100000.0,0.42,0,0,-1.96,0.16,0.6424382946896036,MARRIED,adult
5927,7c14be7ebc6ce7678be197fc918500fbadbfa95b5e7c8a2e83ac451aaf529a5d,4000000.0,1600000.0,0.4,0,0,-13.8,0.04,1.0,MARRIED,mature
5928,7c15fd0bb860707c06ad5e80019bc891af9cac665a078d81685bffb82dff45a4,4000000.0,1680000.0,0.42,0,0,-14.5,0.1,1.0,MARRIED,young
5929,7c180ae8467aa5b6c3931441b05c634caad899fc653164181e7dd91218c292e6,5000000.0,2000000.0,0.4,0,0,-13.0,0.06,1.0,MARRIED,adult
5930,7c1babbd24bd8c5a6c2288c4b06e1c047c55f0589041b8a5330346201b52cab7,9000000.0,4125000.0,0.4583333333333333,0,0,1.5,0.7291666666666666,0.8958333333333334,MARRIED,mature
5931,7c209203cfebd5d60598dab7b6faff3ae4f061485b2f0efb165646bc6a971ccb,9000000.0,3780000.0,0.42,0,0,-13.24,0.1,1.0,MARRIED,mature
5932,7c3092fbd58e93cbac27e7cc1efb7df7642692c86a3311f58c389f9b5a726086,5000000.0,2000000.0,0.4,0,0,-1.2,0.1,0.84,MARRIED,mature
5933,7c32367f42d262ab5e2fc7512e5d19445504d6429a537318a61613c21366c2b2,5000000.0,2300000.0,0.46,0,0,-0.22,0.12,0.62,WIDOWED,senior
5934,7c44d14ff04471506b3e3415fa4d724bc43929500b87e516115d57cedb6582a9,6000000.0,2400000.0,0.4,0,0,-6.64,0.12,1.0,MARRIED,mature
5935,7c4ce8094bbbc53f2806f5b329991be568eef33066ed4a915daf52302c01e25b,5000000.0,2000000.0,0.4,0,0,-9.4,0.06,1.0,MARRIED,senior
5936,7c4e193b1913d88e613a12544bdcb2e5b1f271bc6c7a12430a1cf29c1e60120e,8000000.0,3332400.0,0.41655,0,0,-2.375,0.0,0.9376407235064546,MARRIED,adult
5937,7c4e56d837764071b0787efa3e7ff803ac59648e2fdcf71e481efd545572435e,5000000.0,2300000.0,0.46,0,0,-10.24,0.26,1.0,MARRIED,adult
5938,7c5031558aa56f71f4e1b520c0cfff4fdaa34671f9ab16d69a56917e28c15c41,5000000.0,2400000.0,0.48,0,0,-0.34,0.1,0.86,MARRIED,adult
5939,7c51a82e7a33fac99b79dcf8fe6dac91bf56c9c5ad55e7eab942bea92261358c,6000000.0,2760000.0,0.46,0,0,-11.16,0.1,1.0,MARRIED,senior
5940,7c5308e7062f995c0935ab77f7b6b1bcf7dfa849b182b81a44a6d3a45a7ca6cb,5000000.0,2100000.0,0.42,0,0,-5.56,0.16,1.0,MARRIED,adult
5941,7c596affe2fd430cbff6a2192fd94f9369c9a9e197d61ad962d6e7a8c6f8030d,7000000.0,3360000.0,0.48,0,0,0.02,0.16,0.58,MARRIED,adult
5942,7c5fee6e10e66e7a15d4bccdcf109854bfe4403de684c6b333016ddf8aedae51,4000000.0,1600000.0,0.4,0,0,-4.1,0.16,0.92,MARRIED,mature
5943,7c60dfce7dfef4f3286d585ee8df2d4d330583207a973cba9de76d3438865dfd,5000000.0,2300000.0,0.46,0,0,-8.12,0.12,1.0,MARRIED,senior
5944,7c613e3ca5201a8a68cb6f71781a1e9f886f0b0db15e6e0cef19c4207fcb8de3,6000000.0,2640000.0,0.44,0,0,-1.02,0.28,0.9,MARRIED,adult
5945,7c7020a98a7e8058af6e0ba19c7819aa31c8f61df14e83a32bec4cf2496d7cca,5000000.0,2300000.0,0.46,0,0,0.64,0.36,0.88,MARRIED,mature
5946,7c770b2c6c1ff595d30a9a5b6e8bc5062264464841e937146e94611a4a80792b,5000000.0,3500000.0,0.7,75,1,-1.24,0.1,0.3,MARRIED,adult
5947,7c7d05facc51d625aa5b1596cd8bd8da3d423d059198896baf4c801832d67b6c,7000000.0,3220000.0,0.46,0,0,-7.42,0.54,1.0,MARRIED,mature
5948,7c808692aef09ea32f4de3146b0b796b4270c299483ce782b20d2ef274400cfa,4000000.0,1600000.0,0.4,0,0,-14.48,0.0,1.0,WIDOWED,mature
5949,7c8a458e3e4bf16a3347db2d8f85003d1316c441c50cea7ebd6f115816625d27,5000000.0,2100000.0,0.42,0,0,-9.24,0.2,1.0,MARRIED,mature
5950,7c8b18748ff6992e7716c5e61a25414dbd6810eebb9869ffd9e9cbb84f2a6061,5000000.0,2300000.0,0.46,0,0,-0.84,0.04,0.88,MARRIED,adult
5951,7c8bf29b62c11cc31b8cdb79d350613d20b0d5b542acdd89cdb5b561b160c4e2,5000000.0,2183700.0,0.43674,0,0,2.8,0.4,0.6318025430067314,MARRIED,adult
5952,7c9902ebf9f77e7826f8827b6d8709da95d1e1aaaf562205da499083c0a1b7a5,7000000.0,5153032.0,0.7361474285714286,113,1,2.083333333333333,0.1458333333333333,0.2655540190146931,MARRIED,adult
5953,7c996fcc8eb6f6b89bf3fe0fc5c92b55d23ea32b11a555a7401505cfea3b1f37,5000000.0,2300000.0,0.46,0,0,-12.14,0.14,1.0,MARRIED,mature
5954,7ca33005eccb4bbcd258dfd3e0a609bb4315c3108de5a0a7b2002c1e223f30c0,5000000.0,2300000.0,0.46,0,0,-1.16,0.04,0.88,WIDOWED,mature
5955,7caa4d2fa6dd3052f2c410d0ed2dd5a0ed7f9ff27c6a15b9df1002fdc5d8092c,5000000.0,2300000.0,0.46,0,0,-9.34,0.14,1.0,MARRIED,mature
5956,7cb18c42e9590e70cf8b6d82704172afa7526fcc3f7d209860915767b8b1c249,8000000.0,3360000.0,0.42,0,0,-13.86,0.08,1.0,MARRIED,adult
5957,7cca8b38009e6fe1145ce2d67d102cf57e0c3e840920c7cc6740534c0a08ea56,6000000.0,2640000.0,0.44,0,0,-14.28,0.1,1.0,MARRIED,young
5958,7cd46f21e853d172d5ba91c0bcb59812e734efe85abe56554650d81b2e11ea09,6000000.0,2520000.0,0.42,0,0,-1.04,0.1,0.68,WIDOWED,mature
5959,7cd5fe5d4d8c3c71fc798c650ef850d7cc82185ba38a47cf785a81d82e58f4a7,6000000.0,2760000.0,0.46,0,0,-0.56,0.22,0.68,MARRIED,mature
5960,7cdac90c545dc4f7f53fbcfb4d50a633d2a627c320b758b7aae093a8c3acdbff,5000000.0,2400000.0,0.48,0,0,-10.08,0.12,1.0,MARRIED,mature
5961,7cdba8457411459fd0ab0c288b36f36cda600ebcc356b60013d010d9c281975b,7000000.0,5686900.0,0.8124142857142858,118,1,-0.4166666666666667,0.0,0.1876964131374243,MARRIED,young
5962,7ce016b3a82d9bf82dcf77666488f6cdb619a49b4df31607a8b944a22731bb15,5000000.0,2000000.0,0.4,0,0,-13.52,0.08,1.0,MARRIED,adult
5963,7ce4fb750127856ac18afce13e4fa266ced7fad3ad96c0bfa6fba1285be250b5,5000000.0,2000000.0,0.4,0,0,-11.42,0.02,1.0,WIDOWED,senior
5964,7ce5a86695181e382eaaad8a8a805390e6ca8a36313dde96f970bb290791cbcf,8000000.0,3680000.0,0.46,0,0,-2.76,0.1,0.88,MARRIED,senior
5965,7ce85c6c80e30a164d6d67469bae9e1cc212e1900656f91e3c2083aa8493d159,5000000.0,2100000.0,0.42,0,0,-9.92,0.12,1.0,WIDOWED,senior
5966,7cf520e4d5a9b5167200574911173c17adfcd2d28a7bb10d201cb2ac9f08befd,5000000.0,2100000.0,0.42,0,0,-11.1,0.12,1.0,MARRIED,mature
5967,7cfa80222780f80c19b33cd9cff421549479d11527ec297f752484135fcdaef5,6000000.0,3099600.0,0.5166,19,0,0.42,0.2,0.4896620775969962,MARRIED,mature
5968,7cfb2683a48f804f5cac50394071d8c4f7344df135728246d42d63029c47b511,8000000.0,3499100.0,0.4373875,10,0,10.041666666666666,0.8541666666666666,0.8545591601621135,MARRIED,senior
5969,7d090bab908d71f094782078d219f662c74a31c282a956de9a1ae08add4c9f9e,7000000.0,3500000.0,0.5,26,0,-2.14,0.08,0.5016099405726634,MARRIED,mature
5970,7d1685340316662bb03330b208957150052e60620784e28e77b400015f0d315f,5000000.0,1978200.0,0.39564,0,0,-3.020833333333333,0.0,0.8580081054923784,MARRIED,mature
5971,7d206e834ab5f6601d6c5a921756e33acc0faa0a2b1557775c8c536e7b4e1faf,5000000.0,2300000.0,0.46,0,0,-11.16,0.06,1.0,MARRIED,adult
5972,7d261bfe18da5a12cae60284bd3e46b38252a20848f3bf4d885ce4add73c415c,7000000.0,3050015.0,0.4357164285714285,3,0,1.1875,0.3333333333333333,0.5854683448573899,MARRIED,mature
5973,7d2add6ed09813dd6c2ad68e1784ca89f85f7b1d3cea78a52aa3f173aac57f37,5000000.0,2200000.0,0.44,0,0,-5.78,0.54,1.0,WIDOWED,mature
5974,7d2f1ed11ebd2ad3cee57d1653e1018dc491c17bc31f1b520e03965a611aca59,10000000.0,6248800.0,0.62488,72,1,3.7916666666666665,0.1458333333333333,0.376610790131168,MARRIED,mature
5975,7d317b66e9d4ee33821055803405baa600fc78db0510d46a28d39687b7c4feea,5000000.0,3300000.0,0.66,61,1,-0.2,0.1,0.34,MARRIED,young
5976,7d34616a919455a7ac99f3cd2708f9781a15e2238fb41f863907bf8febdacb12,6000000.0,2640000.0,0.44,0,0,-2.68,0.08,0.9,MARRIED,mature
5977,7d3f9c96529c8ba7be0beb4a9594a98fa3a586cf35a6976c4027413258a9d893,4500000.0,1890000.0,0.42,0,0,-6.74,0.14,1.0,MARRIED,mature
5978,7d44d33c87ff38192d6a12e2c349eabf4e00b628991a359c30630f11cbd6a47f,5000000.0,2100000.0,0.42,0,0,-10.68,0.14,1.0,MARRIED,mature
5979,7d47bb2c6e3d699ac739249e42e0d0b712694c391b9dd55ae3302d8226d58071,5000000.0,2300000.0,0.46,0,0,-1.58,0.08,0.88,WIDOWED,senior
5980,7d504f60b585271cc3dabbe05666c08265f00a0e47ab769976d685cae45c702c,5000000.0,2300000.0,0.46,0,0,-1.64,0.06,0.86,MARRIED,adult
5981,7d5902120ec73b21576c256a418d193ee0a20ecfccec26a6fa37498fb8b236b4,5000000.0,2300000.0,0.46,0,0,-9.28,0.08,1.0,MARRIED,mature
5982,7d65b17bb5f0e4286746f81d3aa4a055b629624e36fffedff842a58bff3c06b7,10000000.0,4164800.0,0.41648,0,0,-3.8333333333333335,0.0625,1.0,MARRIED,mature
5983,7d77de86d009d5585cabe8588d5820b20272b8e7ea7b13ce52476bdacab72fa8,6000000.0,2760000.0,0.46,0,0,-10.04,0.14,1.0,MARRIED,mature
5984,7d7bd6ed1db76fc24e558b9adea9c5a8a2878f3130e84536b1fe56c1bb70471f,5000000.0,2700000.0,0.54,26,0,-0.18,0.06,0.46,MARRIED,young
5985,7d7d52fbb33103a2f4aa9f42f7c590bb96e9b4a4d159dc6ef11726781ead7117,7000000.0,4760000.0,0.68,75,1,1.66,0.22,0.32,MARRIED,mature
5986,7d7f6e3fdb6ad475247252b1d72fca5937d4369e84bfba224b49643d367502be,5000000.0,2200000.0,0.44,0,0,-10.3,0.22,1.0,MARRIED,mature
5987,7d7f9d870cdf5f18612503207682a3612a36e0d750328e1e3f19212d483cf357,5000000.0,2200000.0,0.44,0,0,-0.38,0.18,0.9,WIDOWED,young
5988,7d7fca35ee426d6fc8c16e8a8403fe6605c025be22dcfbec43ac85112adbabf3,7000000.0,2940000.0,0.42,0,0,-9.74,0.14,1.0,MARRIED,mature
5989,7d884711249c47286822c849a0d2aea2350a4e55303d1e9bc2a9081858d9738d,6000000.0,2640000.0,0.44,0,0,-10.68,0.08,1.0,MARRIED,mature
5990,7d8fd36874897805a4a98f0e3808d9cc1fa66f1fa4512d9474290e8d8ab5d29b,6000000.0,2880000.0,0.48,0,0,-0.56,0.1,0.52,MARRIED,adult
5991,7d92f3706dfc6af20fb7aef74f0de31823314e01c3c252b5c244208d6b42ea34,5000000.0,1978200.0,0.39564,0,0,-3.458333333333333,0.0,0.958565206871522,MARRIED,young
5992,7da9e55d27eaee16fc195335745b234cc49a2d25551468f8e95db67b20bb68a3,5000000.0,3600000.0,0.72,75,1,-0.3,0.12,0.28,MARRIED,mature
5993,7db79534b74b5387954cccf5a63c65e442156141897cb412ad6af3a7ba8912aa,7500000.0,3600000.0,0.48,0,0,-1.38,0.06,0.5799401794616151,MARRIED,adult
5994,7dbbf436d6bd1112830af09be86f715edca762c4e5cdd6250f9c9640a2766a9a,7000000.0,3060700.0,0.4372428571428571,0,0,3.270833333333333,0.5833333333333334,0.8241178694900605,MARRIED,mature
5995,7dc1921343a6eed80bb8903df4aff0dbd14bde5056b41815239e64e2c60e141c,4000000.0,3120000.0,0.78,117,1,0.22,0.12,0.22,MARRIED,mature
5996,7dd453472e34ee21e451a43b479e529a2952ea076b9e54b1e7365f7f129996ba,6000000.0,3540500.0,0.5900833333333333,47,1,-2.96,0.12,0.4,MARRIED,mature
5997,7de28449dc6e7cac4bbf5ef318e74449db80e8f47b86967cc3f49ab5b9096fea,5000000.0,2400000.0,0.48,0,0,-10.0,0.62,1.0,MARRIED,mature
5998,7de32851952488d15a801f539ef59058f6dd8fd2a8deb0f73e1cf3b86ea163cb,5000000.0,2100000.0,0.42,0,0,-10.64,0.16,1.0,MARRIED,mature
5999,7ded6f54c6a735798c052aed1931bc15b5e5c4bb5badc0402e1e8cf19765ae28,5000000.0,3000000.0,0.6,61,1,-3.26,0.02,0.4,MARRIED,adult
6000,7deed14d52f8e63235fce13bd1f13820cbcf0ffddb7c22a61eef2924a5e15c69,7500000.0,3450000.0,0.46,0,0,-13.9,0.08,1.0,MARRIED,mature
6001,7deee301a7f6d5e396dc0be29241aae97b03ecaa071dcf045ce0d2100e46fd54,5000000.0,2200000.0,0.44,0,0,-0.4,0.14,0.74,MARRIED,young
6002,7df21c5e9897ae3885d6c1c536dc1c749cc2752be091d3a7ce42a945f21fce49,7000000.0,4185500.0,0.5979285714285715,47,1,7.5,0.3,0.4581415451107509,MARRIED,young
6003,7df5528be926b271e81f7bbb06c84772c6a00ddd876ef630791f49a43eef0278,8000000.0,3680000.0,0.46,0,0,2.06,0.38,0.7549532710280373,MARRIED,senior
6004,7df5717f502d4547a32b74b14fd2d3c18c1c401545395d17b3a03e010798133c,5000000.0,2200000.0,0.44,0,0,-11.2,0.04,1.0,MARRIED,young
6005,7df8cde57fe08bc476adfb19b658579996dc17ef7254a515d21ca4dcfec13510,6000000.0,4200000.0,0.7,96,1,-0.6,0.08,0.3,MARRIED,senior
6006,7e00086b09e522688e96935160ec11fdc89ce8a907018fdc8a3b97963ca6d5f9,7000000.0,3833000.0,0.5475714285714286,33,1,6.9,0.34,0.54,MARRIED,mature
6007,7e01ae0e7dcb0cf166b629735d61898e11415449e2ea4445893d69a2931bd13c,7000000.0,6416400.0,0.9166285714285716,156,1,0.125,0.0833333333333333,0.0836707000864304,MARRIED,adult
6008,7e056218f0be5df66dbf83e12694213d97f663d547827c2d3a7aa7c9add3be70,6000000.0,2640000.0,0.44,0,0,-0.22,0.74,1.0,MARRIED,senior
6009,7e0de5f5cdbf73aeb9b1dd8852a8326fd2806a889e2afa3983e4304dd5036f8b,8000000.0,3338492.0,0.4173115,0,0,2.9375,0.4375,0.7709490393275292,MARRIED,mature
6010,7e131dec0f180e48414458e21205010762ebd629b4b1386e8121dc583720907c,5000000.0,2300000.0,0.46,0,0,-1.12,0.08,0.88,MARRIED,mature
6011,7e15f2edd3e56d193b5ce93278130b87b51646622b0af4ef3d26a542a46ae9c9,5000000.0,2300000.0,0.46,0,0,-1.3,0.08,0.88,MARRIED,mature
6012,7e15fbd97690a6ec1f5a5c29a4505b55b1fcb51e4715aaf98e2ee77c815a92b0,5000000.0,2100000.0,0.42,0,0,-13.46,0.12,1.0,MARRIED,senior
6013,7e18003512c9f6c94b6ce7fffba685917859280303959e3e3cf266cdc0058d51,7000000.0,5103300.0,0.7290428571428571,106,1,2.9791666666666665,0.125,0.2716940363007779,WIDOWED,adult
6014,7e1e7eb608d60c341fdffe7be38a9adccc473cfc1bfc61fe45357f976a961ba1,6000000.0,2400000.0,0.4,0,0,-7.24,0.14,1.0,WIDOWED,senior
6015,7e1e8911eedfddeedca5e4b80d150a0e82851aad866ce3a00af9f9f22b942aea,7000000.0,5832800.0,0.8332571428571428,132,1,-0.1041666666666666,0.0208333333333333,0.1668949870354364,MARRIED,mature
6016,7e1f90e9c1a8eca372e435eb22f6f723afd9ce2b23f48e1986640c0f003621f2,5000000.0,2200000.0,0.44,0,0,-3.98,0.1,0.9,MARRIED,senior
6017,7e24f30e8e4cac7e8b4d178ac0f4dfe6b744cb5da972c5dcfe34eda77400e947,5000000.0,2100000.0,0.42,0,0,-29.96,0.16,1.0,MARRIED,mature
6018,7e256470867fdda8f53adb3f43b98b44db82ed9526f9e337140da37bc8e2f576,5000000.0,2300000.0,0.46,0,0,-7.82,0.08,1.0,MARRIED,mature
6019,7e26704887efdcb56e202fc15e88bc29b649b6c9415ebde94b3e18ccaa707e40,5000000.0,2200000.0,0.44,0,0,-2.32,0.1,0.9,MARRIED,mature
6020,7e28278de815d4fe19d498fd4854e05836b4c7840746be70bce8c8eae6952a94,5000000.0,2200000.0,0.44,0,0,-0.42,0.16,0.56,MARRIED,senior
6021,7e2c2690999dda2bb6f164c357b42933f8b4e575dc29900458f74f406de1d399,5000000.0,2400000.0,0.48,0,0,-10.26,0.28,1.0,MARRIED,mature
6022,7e2e7a0cecf2362faf0be9026c6fe544a6f9dae793b160c7f523342c3998e427,6000000.0,2400000.0,0.4,0,0,-7.44,0.06,1.0,MARRIED,mature
6023,7e3817ac5ff920acf3b5067b0fece927d74032024aed718b06d00c95d21df693,5000000.0,2300000.0,0.46,0,0,-10.84,0.26,1.0,MARRIED,mature
6024,7e3b32898aa08f723527e5358786b3105c6ed60d5fe15d3dc1cc44f09d9a4d29,5000000.0,2000000.0,0.4,0,0,-6.1,0.12,1.0,WIDOWED,adult
6025,7e3b3b4df496e5e7b4cd7fa18fb9088c0b2d9aafeb5c7885b002c680aca5b397,5000000.0,2100000.0,0.42,0,0,-0.6,0.24,0.9,MARRIED,adult
6026,7e3c4f034bfc58b689cc873fe39763804d5d853622dba83c95b093b0d5cb6d71,5000000.0,2100000.0,0.42,0,0,-5.84,0.08,0.8,MARRIED,adult
6027,7e3fb9229e56282596912b93e037a40e048400657c2bbf2a034e016c42b3a004,5000000.0,2200000.0,0.44,0,0,-14.76,0.08,1.0,MARRIED,adult
6028,7e41d0baea5e9313bcc782a168fe8c2fb971e8937f2eec9d73abb9fa70c24023,5000000.0,2400000.0,0.48,0,0,-10.46,0.08,1.0,MARRIED,mature
6029,7e475fefe97c8dffb2efeb9eb40193a246908902bafd4334a15ef6afc99e2a8b,7000000.0,3080000.0,0.44,0,0,-0.84,0.1,0.9,MARRIED,adult
6030,7e5019924b22e170df1099e05b258dfcecb6d588f65b9d51ec89e3665f2af7b4,4000000.0,1680000.0,0.42,0,0,-13.32,0.1,1.0,WIDOWED,mature
6031,7e52071e41fc172f8fbd5cd1eeb89b7c1a3a53e8107dfce4f3f9bb57ca10d3e4,5000000.0,2300000.0,0.46,0,0,-7.74,0.08,1.0,MARRIED,adult
6032,7e5b5634b9b07c4b2d126249df4fb039f716907ae1873b288dc2337a5a4361e3,7000000.0,3500000.0,0.5,0,0,0.16,0.14,0.5582305630026809,MARRIED,mature
6033,7e639311d32c79a941b10a387a8c23ca93f1cbdb516d26298036d1f8b7ebc0c0,6500000.0,2600000.0,0.4,0,0,-12.18,0.02,1.0,MARRIED,senior
6034,7e682c4aac86466422adf067f906766a1d806859f356c4f599f0455390e8a737,5000000.0,2300000.0,0.46,0,0,-12.9,0.06,1.0,MARRIED,adult
6035,7e6bcca87fabdfd5c1461442c331823e68c65d70647f0c373b2effc810895144,5000000.0,2100000.0,0.42,0,0,-11.1,0.14,1.0,MARRIED,mature
6036,7e6ce71ace2670dd0746c239cc892192d5e42621778faf3cf1eec700d0647258,5000000.0,2000000.0,0.4,0,0,-13.06,0.02,1.0,MARRIED,senior
6037,7e6ef2ec45d88661b73f62889d8a85762daa954e5f1fbd461dd5e33eb382166b,8000000.0,3520000.0,0.44,0,0,-7.18,0.1,1.0,MARRIED,adult
6038,7e709f3ade7ec91ab2ea859e70076e91007562c2fab44bb4b0c6280ffb12c41c,7000000.0,3220000.0,0.46,0,0,-12.98,0.06,1.0,WIDOWED,senior
6039,7e7256e1d833beaa02b740993aa1480e959b6c8af274ebefe33c4c3edb0a31b8,6500000.0,2860000.0,0.44,0,0,-7.62,0.18,1.0,MARRIED,senior
6040,7e7a59243d27f636482c94d89754ab936b070f37da07e4d14565df6d5c1ba000,10000000.0,4400000.0,0.44,0,0,-16.6,0.08,1.0,MARRIED,mature
6041,7e7c1fbd44dfc3ac2dbd7b67153db678b83536e0118dd068ad9567eceb0716ca,6000000.0,2760000.0,0.46,0,0,-1.28,0.06,0.9,MARRIED,mature
6042,7e8cd49639f9027757c21cc045be275f7187a6ae0e75a3489d98a776e93ba0a7,6000000.0,2640000.0,0.44,0,0,-9.54,0.14,1.0,MARRIED,adult
6043,7e8f6d9706578a4e0648a54a4843364ea11fecb69ecd13915616324d4c073a97,5000000.0,2300000.0,0.46,0,0,-8.22,0.1,1.0,MARRIED,senior
6044,7e94b61b7616d648028a4275c00e21cb43bde50a316f13d7b395b27bbaca92f5,5000000.0,2300000.0,0.46,0,0,-11.06,0.14,1.0,MARRIED,mature
6045,7e97eb27b0c85712e5d02c782bc768563b4cd166bda0fd67cab02a4223c01119,5000000.0,2900000.0,0.58,33,1,-0.04,0.26,0.42,WIDOWED,adult
6046,7ea12a9ccd2766a3fe48fdd29e3fa7b7b092d9410b687455739a8964f5c0ec85,5000000.0,2300000.0,0.46,0,0,-27.0,0.14,1.0,MARRIED,young
6047,7ea320f847d0e31e74271c88141ae87383d2ec539dade961348e09a600b45483,4000000.0,2647000.0,0.66175,89,1,0.08,0.2,0.3386915887850467,WIDOWED,mature
6048,7ea327ec3f04a07eed2ceb55269e9edf4cb03096eb350dfc1edfea92688c49c6,5000000.0,2100000.0,0.42,0,0,-9.12,0.28,1.0,MARRIED,young
6049,7ea365549d3a0aa7eeb924258a52ea085ae8f123ea8075d9a293e95baf946c78,8000000.0,3680000.0,0.46,0,0,-2.0,0.1,0.88,MARRIED,mature
6050,7eb1349f8d86da7487e39675be88f1af27d1ef4844fa6659491fc081cd6b4655,9000000.0,3501454.0,0.3890504444444444,0,0,-8.729166666666666,0.25,1.0,MARRIED,mature
6051,7eb62d2e5ac3001afb0f386b6b68f7aba007fd523b0229390e5d4892fc585e8d,5000000.0,2300000.0,0.46,0,0,-15.42,0.08,1.0,MARRIED,adult
6052,7eba0b5fc82a58b3823242ff7469e8433a30251283a9832023fec6798e463749,5000000.0,2000000.0,0.4,0,0,-1.32,0.1,0.94,MARRIED,adult
6053,7ebed39d5612ec8ec793152a88a335cfa886e016650287233168fea9e9565499,7000000.0,2914800.0,0.4164,0,0,1.25,0.5,0.9378204580413604,MARRIED,adult
6054,7ec242467ac9dacb2deb13a9a7fee78416e360d94d8bf2f0daf9c8db2da948aa,6000000.0,2400000.0,0.4,0,0,-3.92,0.12,0.94,MARRIED,adult
